baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
ENSMUSG00000015202.13	685.276850959158	0.584594472889707	0.119781090573122	4.88052387979249	1.0580440086362e-06	6.05244477838493e-06
ENSMUSG00000029507.16	477.558410795784	-0.781485718598083	0.160140831936471	-4.87999037564701	1.06091017742639e-06	6.06716257120956e-06
ENSMUSG00000021572.9	106.345790886865	-1.09388903424714	0.224314509429849	-4.87658616924753	1.07937548715688e-06	6.16935118868195e-06
ENSMUSG00000029500.16	948.508360503286	-0.478470243413156	0.0981157853863203	-4.87658781437901	1.07936648927528e-06	6.16935118868195e-06
ENSMUSG00000084989.3	71.1275341880321	1.35835127502067	0.278567829487638	4.87619578154105	1.08151271579965e-06	6.17985926141317e-06
ENSMUSG00000025150.10	638.855403278938	1.02412332136269	0.210057443998588	4.87544407790461	1.08563949238643e-06	6.20172684341712e-06
ENSMUSG00000029050.15	4083.44626125368	0.585764413481694	0.120172795699137	4.87435122128811	1.09166620571178e-06	6.23443276232694e-06
ENSMUSG00000032044.4	188.493054058276	-0.922939589441759	0.189369633461214	-4.8737465060933	1.09501481695315e-06	6.25183038605463e-06
ENSMUSG00000004347.17	69.6961512716113	1.25314924605322	0.257168581382422	4.87287070339953	1.09988210593561e-06	6.2778866890944e-06
ENSMUSG00000021952.16	1172.86477127319	-0.620678311028716	0.127388822015366	-4.87231376512649	1.10298812260939e-06	6.29387843204837e-06
ENSMUSG00000024867.14	17.7295819342143	-2.84735739546119	0.584448021920954	-4.87187446730087	1.10544401740048e-06	6.30615264752593e-06
ENSMUSG00000032557.13	1146.38141766601	0.469481345759713	0.0963726911389118	4.87151847905753	1.10743802900046e-06	6.3157859470291e-06
ENSMUSG00000027574.15	47.1954196904106	1.5257871548743	0.313209538327274	4.87145813956662	1.10777635395293e-06	6.31597405774983e-06
ENSMUSG00000091476.8	30.2536836967356	2.06330157213948	0.423693074306683	4.8698024519655	1.11709873854279e-06	6.36737046204399e-06
ENSMUSG00000034032.15	620.455695294727	-0.677242478049677	0.139105325127011	-4.86855896732434	1.12414979818711e-06	6.40579575082653e-06
ENSMUSG00000042846.8	17.5178642673405	2.71647886375688	0.5579851807107	4.86837098486546	1.12521945408145e-06	6.41012514670195e-06
ENSMUSG00000070436.12	19523.3288529848	0.532364111623656	0.109353144001868	4.86830183514942	1.12561317544535e-06	6.4106025699579e-06
ENSMUSG00000073591.4	174.228467518517	0.842745759466492	0.173117379956036	4.86805980820937	1.12699226117926e-06	6.41669004197439e-06
ENSMUSG00000015143.15	9213.70481668983	0.362720064264097	0.074522650457369	4.86724589152385	1.13164195060948e-06	6.44139068474327e-06
ENSMUSG00000034674.18	204.676568918756	-0.780292086758246	0.160316850519797	-4.86718697522	1.13197923928308e-06	6.44153798200012e-06
ENSMUSG00000061360.8	546.941761618607	-0.591740536585353	0.121582999687166	-4.86696773486348	1.1332352136108e-06	6.44691154937828e-06
ENSMUSG00000030842.12	1159.76121431879	0.648663912682181	0.133336510828556	4.86486340951453	1.14535877920164e-06	6.51409027984217e-06
ENSMUSG00000055373.8	16.9285706967144	-3.53066987431982	0.725791209236412	-4.86458065265678	1.14699729552329e-06	6.52161601371615e-06
ENSMUSG00000021639.17	392.442300303762	-0.686934239786397	0.14122176621782	-4.86422354134046	1.14906990350686e-06	6.53160509866431e-06
ENSMUSG00000027654.2	290.654240587462	-0.837051272415229	0.172145178547572	-4.8624729398617	1.15928231173755e-06	6.58784467535473e-06
ENSMUSG00000029364.15	1556.07068696011	0.739286266507897	0.152079531986787	4.86118188851429	1.16686975561203e-06	6.629140591825e-06
ENSMUSG00000062991.9	661.630050474673	0.620866064908608	0.127733579110116	4.86063311804154	1.17010930293279e-06	6.64571964062733e-06
ENSMUSG00000031938.15	716.587117537468	0.534950486067428	0.110066789659524	4.86023520557129	1.17246370315445e-06	6.65726371115832e-06
ENSMUSG00000066043.13	834.05315555771	-0.494131570678871	0.101686753379231	-4.85935044888348	1.17771504787175e-06	6.6852458192171e-06
ENSMUSG00000045518.8	8.90224921895482	-6.62106852752536	1.36347079916844	-4.85603984446417	1.19756614412567e-06	6.79606466151973e-06
ENSMUSG00000043015.15	83.849055892015	-1.13986125969886	0.234738853026005	-4.8558695972353	1.19859563820474e-06	6.80004135388512e-06
ENSMUSG00000049401.10	1155.80712286579	0.536468995193345	0.110538876680002	4.85321555009432	1.21475532589482e-06	6.8898310710541e-06
ENSMUSG00000038371.15	1193.93307864251	0.452507570060597	0.0932670925179749	4.85173878421682	1.22383745278325e-06	6.93944016195766e-06
ENSMUSG00000019947.10	2907.88433238791	0.429573424971871	0.0885435002299245	4.85155233141202	1.2249887735767e-06	6.9424075242483e-06
ENSMUSG00000026248.9	242.425531277025	-0.768084152865417	0.15831742272026	-4.85154533005877	1.22503202627538e-06	6.9424075242483e-06
ENSMUSG00000026107.11	910.929470623585	0.585400615451294	0.120673400977888	4.85111557897137	1.22768974115257e-06	6.95556348828838e-06
ENSMUSG00000022947.8	322.071036458028	-0.803628153208115	0.165719214770429	-4.84933599475101	1.23875440771656e-06	7.01632938762791e-06
ENSMUSG00000031060.16	575.166053833762	-0.583589853286226	0.120365719610677	-4.84847226580666	1.24415921065634e-06	7.0450132144611e-06
ENSMUSG00000039308.6	589.578454068778	0.592186663854131	0.122140203454207	4.84841720503728	1.24450452270771e-06	7.04503997050055e-06
ENSMUSG00000069920.10	416.06190760646	0.889373375622733	0.183458464114836	4.84781871424601	1.24826389321623e-06	7.06438813438515e-06
ENSMUSG00000033107.6	33.7441177284847	-1.88956148948247	0.389972120456982	-4.84537583678602	1.2637222361487e-06	7.14991642635009e-06
ENSMUSG00000050382.14	216.296226615692	-0.863606946602719	0.178241109179177	-4.84516142532853	1.26508777181805e-06	7.15568514084121e-06
ENSMUSG00000003848.14	726.12815612697	-0.564192397347912	0.116493556778807	-4.84312105277357	1.27815363998409e-06	7.22761291500023e-06
ENSMUSG00000028851.6	1109.21130625717	-0.521445445051218	0.107691219347764	-4.84204235228623	1.28511363379519e-06	7.26451546931052e-06
ENSMUSG00000031373.4	327.565008209465	0.719215180071865	0.148536772098271	4.84200087232295	1.28538199747046e-06	7.26451546931052e-06
ENSMUSG00000018189.12	584.269453463765	-0.914861972229558	0.189047360080682	-4.83932688527948	1.30279614805865e-06	7.36092278683231e-06
ENSMUSG00000006782.16	243.937644018522	0.722764935351181	0.149363216036839	4.83897544876722	1.30510165621059e-06	7.37193548845329e-06
ENSMUSG00000022350.7	3066.75804227219	0.45847322387509	0.0947802373404093	4.83722384265039	1.31665125993723e-06	7.43514368326552e-06
ENSMUSG00000031737.11	236.450292139531	0.723277233256923	0.149540508257464	4.83666427033709	1.32036159832239e-06	7.45406104293085e-06
ENSMUSG00000029372.7	163.414516322608	1.09407295831814	0.226290332688561	4.83481969962849	1.33266368231361e-06	7.51940760192501e-06
ENSMUSG00000055065.7	9047.88751791973	0.4056572882331	0.0839032053450982	4.83482468356973	1.33263029461976e-06	7.51940760192501e-06
ENSMUSG00000021224.15	757.449064075316	-0.504156346444917	0.104289341055074	-4.83420780440715	1.33676892034536e-06	7.54049489013586e-06
ENSMUSG00000074212.7	683.331273081294	0.548581534861949	0.113480358253509	4.83415406247175	1.33713005835235e-06	7.54049489013586e-06
ENSMUSG00000027935.14	341.886512786139	0.623309436202914	0.12898239004607	4.83251578746744	1.34818416851429e-06	7.59868924406486e-06
ENSMUSG00000060216.15	159.2988772995	-0.833841073218952	0.17254758359165	-4.83252825604509	1.34809970696848e-06	7.59868924406486e-06
ENSMUSG00000038271.17	339.981241957129	0.792451872209406	0.163992492580675	4.8322448164483	1.35002097081192e-06	7.60696915860653e-06
ENSMUSG00000020175.15	126.961981436546	0.94013336090931	0.194586319088311	4.83144634892159	1.35544746317453e-06	7.63546589753953e-06
ENSMUSG00000063060.6	35.7514915767334	-1.84093466674749	0.38105181762047	-4.8311924563002	1.35717734280537e-06	7.64312914128209e-06
ENSMUSG00000009112.4	873.227344275325	-0.462339473065701	0.0957216648031427	-4.83004003342952	1.36505602266114e-06	7.68540659465042e-06
ENSMUSG00000020950.10	60.3374593371185	1.41216857999693	0.292380025150034	4.82990785458848	1.3659624863143e-06	7.68841742296905e-06
ENSMUSG00000032014.6	2177.38315384483	0.582087815893639	0.120549667358883	4.82861403640985	1.37486592701375e-06	7.73642592499439e-06
ENSMUSG00000043252.8	1043.83629974879	0.480161248624327	0.099450715138343	4.82813268820026	1.37819255912925e-06	7.75303592210732e-06
ENSMUSG00000031201.17	443.716491373685	-0.662462672695013	0.137245417897173	-4.82684728455813	1.38711405600762e-06	7.8011022970412e-06
ENSMUSG00000027692.16	149.860777076305	0.849871425078621	0.176100894354593	4.82604831845623	1.39268733655728e-06	7.83031735707728e-06
ENSMUSG00000020260.9	1791.04346294379	0.553568026763656	0.114708631241899	4.82586201901657	1.39398998256073e-06	7.83551162751866e-06
ENSMUSG00000025056.4	8.27261654602138	-6.4816861451768	1.34320079234784	-4.82555265162343	1.39615573514996e-06	7.84555321422901e-06
ENSMUSG00000005672.12	13.915619352401	-3.69047805106507	0.764845029910295	-4.82513176753977	1.39910736594968e-06	7.86000430870972e-06
ENSMUSG00000020482.4	311.009581694367	-0.690770645957305	0.143171603882207	-4.82477409784156	1.40162039438447e-06	7.87198421337029e-06
ENSMUSG00000025956.10	402.343728932676	0.604124846858239	0.125243970891395	4.82358426164966	1.41001159644964e-06	7.91696250612401e-06
ENSMUSG00000029376.8	173.346471577903	0.866270292116433	0.179645341549316	4.82211386415844	1.42044818159176e-06	7.973397730319e-06
ENSMUSG00000073643.11	950.576079022546	0.505816313908567	0.104909606555977	4.82144896462535	1.42519185721562e-06	7.99785500990372e-06
ENSMUSG00000025511.15	1317.68902069593	0.813468588574978	0.168722191222085	4.82134912238207	1.42590548835646e-06	7.99968945664589e-06
ENSMUSG00000021226.7	188.627349068574	0.92124722784497	0.191111875128733	4.82046040950839	1.43227280087356e-06	8.03323288667828e-06
ENSMUSG00000039018.15	219.069645039313	-0.741368291152368	0.153818387957571	-4.81976375514264	1.43728318975014e-06	8.05914957440545e-06
ENSMUSG00000109244.1	27.3813139404247	-2.10469837432077	0.436710024520336	-4.81944140538676	1.43960725208573e-06	8.06999349848055e-06
ENSMUSG00000036073.17	221.153713256567	0.740135199222444	0.153591775332559	4.81884656662047	1.44390538302481e-06	8.09189456729021e-06
ENSMUSG00000031089.7	13.1132290177469	-4.64956357566681	0.964935534688291	-4.81852249038458	1.44625225300025e-06	8.10285153123244e-06
ENSMUSG00000079685.10	440.017237570234	-0.719511673878315	0.149329210613809	-4.8182915514038	1.44792688659068e-06	8.11003727298354e-06
ENSMUSG00000020946.13	1846.99096846354	0.448606109353623	0.0931090220258635	4.81807347551143	1.44950995617348e-06	8.11670640050039e-06
ENSMUSG00000066441.14	739.978856187964	-0.69135958099073	0.143573584117496	-4.81536757085441	1.46929178883813e-06	8.22525051478127e-06
ENSMUSG00000056938.16	381.677950309229	-0.772859446040352	0.160551977177308	-4.813764736057	1.48113164838174e-06	8.28928791850009e-06
ENSMUSG00000026779.6	298.593107679746	-0.879951055121328	0.182851808594303	-4.81237271802816	1.49148862355901e-06	8.34499382697269e-06
ENSMUSG00000039765.15	469.056375805077	0.581227265901059	0.12078936314691	4.81190769417455	1.49496401162605e-06	8.36018144127156e-06
ENSMUSG00000040253.15	94.0213141010318	-1.07924776156731	0.224287174900983	-4.81190135835351	1.49501141654646e-06	8.36018144127156e-06
ENSMUSG00000028538.12	454.300294907056	0.706563675282682	0.146847874110744	4.81153492729377	1.49775553178767e-06	8.37326302027785e-06
ENSMUSG00000054920.12	704.514966703999	0.507364616428129	0.10545527340518	4.81118297876613	1.50039574978853e-06	8.38575684527852e-06
ENSMUSG00000031105.16	165.973744830597	-0.904503692439741	0.188029208536202	-4.81044248115098	1.50596537232282e-06	8.41461202768708e-06
ENSMUSG00000048612.16	10475.1789664602	0.441287825925681	0.0917443593190412	4.80997228822648	1.50951222158121e-06	8.43215239087424e-06
ENSMUSG00000053460.8	800.886591504614	0.609301959390389	0.126689561849405	4.80940931909339	1.51376948347657e-06	8.45365058469569e-06
ENSMUSG00000022935.16	21.2978860784018	2.37452191219849	0.493857343538223	4.80811299713863	1.52361641420538e-06	8.50634427202113e-06
ENSMUSG00000002603.15	404.549822537361	0.790223402252006	0.164368620119362	4.80762934967852	1.52730597632762e-06	8.52464223430567e-06
ENSMUSG00000020407.13	27.8848845136258	-1.9736692418081	0.410708238831879	-4.80552629628647	1.54344949065406e-06	8.61242317620155e-06
ENSMUSG00000035901.14	2742.90180344666	0.407303467603811	0.0847626388011331	4.80522401572951	1.54578330595861e-06	8.62311965581281e-06
ENSMUSG00000038677.14	133.705691383353	1.05102844271695	0.218773322869575	4.80418923537373	1.55379823954134e-06	8.66315810914086e-06
ENSMUSG00000097391.8	285.51212189575	0.816353143571331	0.169923389186462	4.80424235580377	1.55338582207532e-06	8.66315810914086e-06
ENSMUSG00000037649.10	66.9879750065403	1.42396745642072	0.296427779289467	4.80375847308897	1.55714649045929e-06	8.67948670308551e-06
ENSMUSG00000027217.13	64.0135370732865	1.32889029637846	0.276654890720582	4.80342238995742	1.55976363030097e-06	8.69173240645894e-06
ENSMUSG00000031709.15	320.980025482942	-0.651053404047495	0.135603290516864	-4.80116228423328	1.57747363377997e-06	8.78805335705323e-06
ENSMUSG00000033152.13	125.063899069807	1.03422498789843	0.215433902518088	4.80066032230741	1.5814331179584e-06	8.80773937667461e-06
ENSMUSG00000032494.12	9.34428095316363	-6.66260422188275	1.38831697594305	-4.79905118019392	1.5941905646437e-06	8.87640156922071e-06
ENSMUSG00000038291.16	375.475138045504	0.710301654899802	0.148019390221055	4.79870680347367	1.59693364202286e-06	8.88928212735276e-06
ENSMUSG00000032783.9	122.755895885001	-1.0276224345526	0.214252114014898	-4.79632343082108	1.61604275483951e-06	8.99323227975659e-06
ENSMUSG00000091512.5	498.073241153959	0.562739078336748	0.117351988141766	4.79530928489203	1.62424034057176e-06	9.03642050691952e-06
ENSMUSG00000067714.13	12.5888801033481	-6.12858493489226	1.2781899784308	-4.79473711913792	1.62888291572261e-06	9.05981261406888e-06
ENSMUSG00000040296.15	634.823357268955	0.541570497318532	0.112984975658306	4.79329657915199	1.64062806543133e-06	9.1226858960879e-06
ENSMUSG00000024219.16	633.711986576342	-0.62027473193567	0.129416185784912	-4.79286828130262	1.64413577530229e-06	9.13973354263042e-06
ENSMUSG00000028532.14	939.328799717072	0.635080200604923	0.132555481657425	4.79105196302797	1.65909148048017e-06	9.22039421647832e-06
ENSMUSG00000037653.7	48.2206398606866	1.46577954339338	0.305950500733107	4.790904214509	1.66031378747827e-06	9.22470875476446e-06
ENSMUSG00000020865.16	95.7261457131107	1.10298208530956	0.2303079490214	4.78916203281838	1.67479209491881e-06	9.30265157985916e-06
ENSMUSG00000010110.17	1354.03660396264	0.490500050393794	0.102443199289167	4.78801964207753	1.68435166256901e-06	9.35323869536643e-06
ENSMUSG00000031730.18	228.971217044953	-0.766235417472304	0.160073018008292	-4.78678684894049	1.69472654893959e-06	9.40832492346096e-06
ENSMUSG00000078234.6	32.1325782953241	1.95369304191961	0.408209264670008	4.78600857699531	1.70130789276299e-06	9.4423272771136e-06
ENSMUSG00000028023.16	50.7983067817523	1.47119430691574	0.307495718294213	4.78443834950607	1.71466114762308e-06	9.51388568631527e-06
ENSMUSG00000038205.12	491.92319887064	0.560845488080026	0.117272174347694	4.78242593521978	1.73192209384894e-06	9.60708192847018e-06
ENSMUSG00000049929.7	495.718284904325	0.763632293884134	0.159703561852045	4.7815608182339	1.73939361805745e-06	9.64594021166714e-06
ENSMUSG00000055817.18	773.310517350295	-0.548569125933923	0.114781377594967	-4.77925197822315	1.75948571662054e-06	9.75474726569174e-06
ENSMUSG00000020747.18	624.557224270141	-0.828714093186354	0.173428701097008	-4.7784137685654	1.76683506025016e-06	9.79286795854089e-06
ENSMUSG00000032440.13	8589.01965469842	0.50043081302333	0.104730499150016	4.77827201326054	1.7680808702479e-06	9.79714781705807e-06
ENSMUSG00000036411.10	65.1199762275656	-1.23311157992272	0.258106907412935	-4.77752258659982	1.77468121309782e-06	9.8310875449728e-06
ENSMUSG00000041817.14	32.0331779026211	-1.84520690433407	0.386322617997992	-4.7763367154021	1.78517380768498e-06	9.88656498312286e-06
ENSMUSG00000000567.5	217.882369382821	0.895108835780314	0.18740984053796	4.77621043383264	1.78629465328791e-06	9.8901244387742e-06
ENSMUSG00000059898.9	15.9685301165877	-3.09466978142208	0.648027437081083	-4.77552277008738	1.79241007317757e-06	9.92132790036878e-06
ENSMUSG00000043733.14	4146.01676605798	0.397913645719721	0.083324817590427	4.77545174686871	1.79304283037801e-06	9.92217521304688e-06
ENSMUSG00000046491.10	82.4629596679142	1.12746877628617	0.236111983952459	4.77514422356971	1.79578508227188e-06	9.93469227782663e-06
ENSMUSG00000072982.1	7.86896593952453	-6.42358155964692	1.34528780799692	-4.77487532516287	1.79818620986599e-06	9.94531597622405e-06
ENSMUSG00000020267.6	2178.48186243282	-0.413757192958529	0.0866674562752628	-4.77407796121768	1.80532442036115e-06	9.98212660656786e-06
ENSMUSG00000059474.13	722.680566673228	-0.631177171776795	0.132271171376909	-4.77184230854238	1.82548406320499e-06	1.0090897340298e-05
ENSMUSG00000022371.16	341.967441639478	0.710039011650336	0.14880122667038	4.77172821446689	1.82651866848172e-06	1.0093918957399e-05
ENSMUSG00000019966.18	576.373602773092	0.720738760497079	0.151078081997881	4.77063748073785	1.83643792546143e-06	1.0145533643072e-05
ENSMUSG00000030499.9	598.181294255376	-0.602138923760264	0.126218871924459	-4.77059345072136	1.8368394243802e-06	1.0145533643072e-05
ENSMUSG00000004891.16	2047.39196421829	-0.749681075760649	0.157204378184358	-4.76883076934076	1.85298234135736e-06	1.02319646905972e-05
ENSMUSG00000023017.10	117.155829867805	0.968184722717434	0.203084360840858	4.76740167834059	1.86617015864641e-06	1.03020362240729e-05
ENSMUSG00000002014.12	1749.69773864376	0.497431446261179	0.104367757369214	4.76614098836533	1.87787877887356e-06	1.03639067612059e-05
ENSMUSG00000021987.9	1738.37723403138	0.495110947417006	0.103888277100032	4.76580189062405	1.88104016486878e-06	1.03785851721287e-05
